source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score,theme_ids,theme_detail,origin,end_date,popularity_src,region_group
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),한이제 오보에 독주회,2026-10-02 ~ 2026-10-02,만 6세 이상,"서울 강북구 월계로 173 (번동) | 위도:37.6214312, 경도:127.0406246","전석 20,000원","[PROGRAM] Charles Koechlin (1867-1950) 14 Pièces pour Hautbois et Piano, Op. 179 No. 1, Andante con moto, quasi allegretto moderato No. 2, Allegretto, pas vite No. 3, Andante No. 4, Allegro, assez animé, gai, solide No. 5, Très doux, presque adagio Francis Poulenc (1899-1963) Sonata for Oboe and Pia…",https://www.sejongpac.or.kr/dfac/dfacPerformance/dfacPerformance/performTicket.do?performIdx=37617&menuNo=1200007,"genre=서양음악(클래식);venue=꿈의숲아트센터 (콘서트홀);runtime=1시간 30분;cast=한이제, 김하은;producer=영음예술기획;state=공연예정;showtime=금요일(19：30);seats=584;tel=02-2289-5401;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,,concert,concert,kopis,2026-10-02,,capital
KOPIS 공연예술통합전산망 | 연극,연극,라이어 1탄 (1관),2025-01-10 ~ 2026-09-30,만 13세 이상,"서울 종로구 동숭길 133 (동숭동) | 위도:37.5833331, 경도:127.00272719999998","전석 50,000원",연극 · 상명아트홀 (1관) · 러닝타임 1시간 40분,https://booking.naver.com/booking/12/bizes/482865,"genre=연극;venue=상명아트홀 (1관);runtime=1시간 40분;cast=문재웅, 한훈, 권오율, 이제민, 문서윤, 신서진, 김결이 등;producer=파파프로덕션;state=공연중;showtime=목요일(16：30,19：30), 토요일(13：00,14：30,16：00,17：30,19：00), 일요일(11：00,14：00,15：30,17：00), 화요일(15：00,16：30,18：00,19：30), 수요일(13：30,15：00,16：30,18：00,19：30), 금요일(15：00,16：30,17：00,19：30,20：00);openrun:1.0;daehakro:1.0;seats=270;tel=02-2075-2173;parking:1.0;cafe:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-09-30,,capital
KOPIS 공연예술통합전산망 | 서커스/마술,서커스/마술,원테이블 매직,2024-11-01 ~ 2026-09-30,만 13세 이상,"서울 동작구 동작대로9길 72-12 (사당동) | 위도:37.4812333, 경도:126.9775754","전석 70,000원",[공연소개] 오직 6명만의 관객과 함께하는 마술 공연 은 마술사와 관객이 테이블 하나를 공유하며 이야기와 함께 진행되는 특별한 공연입니다.,https://booking.naver.com/booking/12/bizes/1265054,"genre=서커스/마술;venue=스튜디오 아르카나 (스튜디오 아르카나);runtime=1시간;cast=박중수 등;producer=마술잡지 아르카나;state=공연중;showtime=수요일(20：00), 금요일(20：00), HOL(14：00,17：00,20：00), 토요일(14：00,17：00);openrun:1.0;seats=6;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,circus:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-09-30,,capital
KOPIS 공연예술통합전산망 | 연극,연극,드립소년단 [대학로],2024-11-16 ~ 2026-10-04,전체 관람가,"서울 종로구 동숭길 145 (동숭동) | 위도:37.5831766, 경도:127.0022799","전석 35,000원",연극 · 스케치홀 (구.소극장 선물 1관) (스케치홀 (구.소극장 선물 1관) ) · 러닝타임 1시간 30분,https://booking.naver.com/booking/12/bizes/661611,"genre=연극;venue=스케치홀 (구.소극장 선물 1관) (스케치홀 (구.소극장 선물 1관) );runtime=1시간 30분;state=공연중;showtime=토요일(14：00,15：00,15：30,16：00,17：00,17：50), 일요일(14：00,15：00,15：30), 금요일(17：00,17：30), 화요일(14：00,19：30), 월요일(16：30), 수요일(14：00,16：30,19：00), 목요일(14：00,16：30), HOL(11：00,13：00,14：00,15：00,15：30,17：00,19：00);openrun:1.0;daehakro:1.0;seats=211;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-10-04,,capital
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,터치 파이브 (TOUCH FIVE),2024-11-08 ~ 2026-09-30,만 19세 이상,"서울 마포구 와우산로 76-1 (서교동) | 위도:37.551274, 경도:126.9235668","VVIP석 129,000원, VIP석 110,000원, R석 99,000원, S석 77,000원, 스탠딩석 55,000원, SPECIAL ROOM 800,000원",뮤지컬 · TOUCH FIVE 전용관 (TOUCH FIVE 전용관) · 러닝타임 1시간 10분,https://booking.naver.com/booking/12/bizes/1323770,"genre=뮤지컬;venue=TOUCH FIVE 전용관 (TOUCH FIVE 전용관);runtime=1시간 10분;cast=강청광, 김사홍, 정윤호, 김성길, 김준석 등;producer=(유)브러쉬씨어터, 터치파이브;state=공연중;showtime=화요일 ~ 금요일(20：00), 토요일(17：00,20：00), 일요일(17：00,19：00,20：00), HOL(17：00,20：00);openrun:1.0;seats=0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-09-30,,capital
KOPIS 공연예술통합전산망 | 연극,연극,701호 [대학로],2024-10-09 ~ 2026-09-30,만 13세 이상,"서울 종로구 이화장길 86-11(동숭동) | 위도:37.5792262, 경도:127.0051573","전석 50,000원",연극 · 우리소극장 [대학로] (우리소극장 [대학로] ) · 러닝타임 1시간 30분,http://www.ticketlink.co.kr/product/52624,"genre=연극;venue=우리소극장 [대학로] (우리소극장 [대학로] );runtime=1시간 30분;cast=김대권, 이은호, 이준희, 심승희, 이이현, 이예은, 신용빈 등;producer=(주)팀플레이예술기획, (주)팀플레이예술기획, 콘텐츠er;state=공연중;showtime=월요일(17：00), 수요일 ~ 금요일(17：00), 토요일(13：00,15：00,17：00,19：00), 일요일(14：00,15：00,16：00,17：00,18：00), HOL(12：00,14：00,15：00,16：00,17：00,18：00,20：00);openrun:1.0;daehakro:1.0;seats=114;tel=070-4618-5632;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-09-30,,capital
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,점프 JUMP,2024-10-01 ~ 2026-10-31,36개월 이상,"서울 중구 마른내로 47 (초동) | 위도:37.564429, 경도:126.99300100000005","VIP석 70,000원, R석 60,000원, S석 50,000원",뮤지컬 · 명보아트홀 (가온홀 (B3F) ) · 러닝타임 1시간 20분,https://www.2tm.co.kr/ticket/10235,"genre=뮤지컬;venue=명보아트홀 (가온홀 (B3F) );runtime=1시간 20분;producer=주식회사 에이씨피;state=공연중;showtime=월요일 ~ 금요일(17：00), 토요일 ~ 일요일(14：00,17：00), HOL(14：00,17：00);openrun:1.0;seats=1818;tel=02-2274-2121;parking:1.0;cafe:1.0;restaurant:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-10-31,,capital
KOPIS 공연예술통합전산망 | 대중음악,대중음악,Special GIG [성수],2024-08-31 ~ 2026-10-31,만 16세 이상,"서울 성동구 성수일로8길 60 (성수동2가) | 위도:37.5448753, 경도:127.0568179","전석 20,000원","[공연소개] 매주 토요일 저녁의 특별한 공연! Special GIG은 이름만 Special GiG이 아닙니다. entry55 무대에 오른 수많은 팀 중에, 가장 폭발적인 호응을 받았던 한정된 팀만 초청하는 재즈계 슈퍼스타의 무대입니다. 한 번도 경험하지 못한 특별한 공연, 불타는 저녁이 될꺼에요!",https://booking.naver.com/booking/12/bizes/1216344,"genre=대중음악;venue=entry55 [성수] (entry55 [성수] );state=공연중;showtime=토요일(17：00,20：00), 화요일(18：00,21：00), 수요일(18：00,21：00);openrun:1.0;seats=0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-10-31,,capital
KOPIS 공연예술통합전산망 | 대중음악,대중음악,The entry to Jazz [서울 성수],2024-08-25 ~ 2026-10-30,만 16세 이상,"서울 성동구 성수일로8길 60 (성수동2가) | 위도:37.5448753, 경도:127.0568179","전석 15,000원",[공연소개] 매주 화/수/목/금/일! The entry to Jazz. 재즈의 세계로 초대합니다. The entry to Jazz는 'entry55'의 재즈 뮤직 디렉터 3분이 기획한 메인 긱(gig) 공연입니다. 재즈를 모르더라도 영화처럼 즐길 수 있는 대중적인 재즈 공연을 선보입니다.,https://booking.naver.com/booking/12/bizes/1216344,"genre=대중음악;venue=entry55 [성수] (entry55 [성수] );runtime=55분;cast=이연재, 김덕화, 박관우, 양건식, 이경일, 최규민, 김민수 등;state=공연중;showtime=화요일(18：00,20：30), 일요일(17：00,17：30,19：30,20：00), HOL(17：00,17：30,19：30,20：00), 수요일 ~ 금요일(18：00,18：30,20：30,21：00), 토요일(17：30,20：00);openrun:1.0;seats=0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-10-30,,capital
KOPIS 공연예술통합전산망 | 연극,연극,맥주 한잔 하실래요?,2024-08-30 ~ 2026-10-03,만 19세 이상,"서울 중구 을지로38길 9-4 (광희동1가) | 위도:37.5660433, 경도:127.0039785","전석 35,000원",연극 · 더더더 (더더더) · 러닝타임 2시간 30분,https://www.ticketlink.co.kr/product/52699,"genre=연극;venue=더더더 (더더더);runtime=2시간 30분;cast=이치중, 김성진, 신은효, 장명훈;producer=극단 더더더;state=공연중;showtime=목요일 ~ 금요일(20：00), 토요일 ~ 일요일(18：00,19：00), HOL(18：00,19：00), 화요일 ~ 수요일(20：00);openrun:1.0;seats=0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-10-03,,capital
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,페인터즈 [서대문전용관],2024-06-05 ~ 2026-10-31,전체 관람가,"서울 중구 통일로 120 (충정로1가) | 위도:37.5658125, 경도:126.96752609999999","VIP석 70,000원, R석 60,000원, S석 50,000원",뮤지컬 · NH아트홀 (NH아트홀) · 러닝타임 1시간 15분,https://www.thepainters.co.kr/%EC%84%9C%EB%8C%80%EB%AC%B8%EC%A0%84%EC%9A%A9%EA%B4%80,"genre=뮤지컬;venue=NH아트홀 (NH아트홀);runtime=1시간 15분;producer=(주)펜타토닉, (주)펜타토닉;state=공연중;showtime=월요일 ~ 금요일(17：00), 토요일 ~ 일요일(17：00), HOL(17：00);openrun:1.0;seats=406;tel=02-3143-5959;parking:1.0;barrier_free_parking:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-10-31,,capital
KOPIS 공연예술통합전산망 | 연극,연극,남사친 여사친,2024-06-01 ~ 2026-09-30,만 11세 이상,"서울 종로구 대학로12길 49 (동숭동) | 위도:37.5819127, 경도:127.00396899999998","전석 50,000원",연극 · 세우아트센터 (2관) · 러닝타임 1시간 30분,https://www.ticketlink.co.kr/product/48647,"genre=연극;venue=세우아트센터 (2관);runtime=1시간 30분;cast=윤효비, 양나현, 김시원, 임지수, 안승찬, 김기성, 최원준 등;producer=데이문, 데이문;state=공연중;showtime=목요일 ~ 금요일(17：00,19：30), HOL(14：30,17：00,19：30), 월요일(17：00,19：30), 화요일(14：30,17：00,19：30), 수요일(17：00), 토요일(14：00,14：30,16：15,17：00,18：30,19：30), 일요일(13：00,13：30,14：00,14：30,15：15,16：15,17：00,17：30);openrun:1.0;daehakro:1.0;seats=262;tel=070-7542-5089;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-09-30,,capital
KOPIS 공연예술통합전산망 | 연극,연극,내일은 내일에게 [대학로],2024-03-22 ~ 2026-09-27,만 7세 이상,"서울 종로구 대학로 128(동숭동) | 위도:37.5827051, 경도:127.0021572","전석 45,000원",연극 · 초록씨어터 (초록씨어터) · 러닝타임 1시간 30분,https://booking.naver.com/booking/12/bizes/940437,"genre=연극;venue=초록씨어터 (초록씨어터);runtime=1시간 30분;cast=백지연, 한선임, 이지은, 안은성, 김현진, 김용오, 정기자 등;producer=파랑컴퍼니;state=공연중;showtime=목요일 ~ 금요일(11：00,13：30,16：00,17：00), 토요일(11：00,13：00,15：00,17：00), 일요일(11：00,13：00,15：00), HOL(11：00,13：00,13：30,15：00,15：30,16：00,17：00,19：00), 수요일(11：00,13：00,13：30,15：00,16：00), 월요일 ~ 화요일(11：00,13：30,16：00);openrun:1.0;daehakro:1.0;seats=160;tel=070-4870-1931;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-09-27,,capital
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,페인터즈 [경향아트힐],2024-03-25 ~ 2026-10-31,전체 관람가,"서울 중구 정동길 3 (정동) | 위도:37.5681269, 경도:126.96995219999997","VIP석 70,000원, R석 60,000원, S석 50,000원",뮤지컬 · 경향아트힐 (1관) · 러닝타임 1시간 15분,https://www.thepainters.co.kr/%EA%B4%91%ED%99%94%EB%AC%B8%EC%A0%84%EC%9A%A9%EA%B4%80,"genre=뮤지컬;venue=경향아트힐 (1관);runtime=1시간 15분;producer=(주)펜타토닉, (주)펜타토닉;state=공연중;showtime=월요일 ~ 금요일(14：00,17：00,20：00), 토요일 ~ 일요일(14：00,17：00,20：00);openrun:1.0;seats=1826;tel=02-722-4400;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-10-31,,capital
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,썸데이 [대학로],2024-03-16 ~ 2026-09-30,만 7세 이상,"서울 종로구 이화장길 72 (동숭동) | 위도:37.5784995, 경도:127.0046477","전석 55,000원",뮤지컬 · 대학로 무하아트센터 (대학로 무하아트센터) · 러닝타임 1시간 40분,https://booking.naver.com/booking/12/bizes/963985,"genre=뮤지컬;venue=대학로 무하아트센터 (대학로 무하아트센터);runtime=1시간 40분;cast=조연진, 서영, 박다영, 윤슬, 표혜미, 이효주, 임재혁 등;producer=극단 무하, 극단 무하;state=공연중;showtime=월요일 ~ 화요일(19：30), 수요일(16：00,19：30), 목요일 ~ 금요일(19：30), 토요일(14：00,16：20), 일요일(14：00,16：20), HOL(14：00,16：20,18：40);openrun:1.0;daehakro:1.0;seats=164;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-09-30,,capital
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,난타 [홍대],2024-04-01 ~ 2026-12-31,12개월 이상,"서울 마포구 양화로16길 29 (서교동) | 위도:37.554702, 경도:126.92224490000001","VIP석 70,000원, S석 60,000원, A석 50,000원",뮤지컬 · 홍대난타극장(구. 뮤직쇼웨딩 전용관) (홍대난타극장(구. 뮤직쇼웨딩 전용관)) · 러닝타임 1시간 30분,https://booking.naver.com/booking/12/bizes/141831,"genre=뮤지컬;venue=홍대난타극장(구. 뮤직쇼웨딩 전용관) (홍대난타극장(구. 뮤직쇼웨딩 전용관));runtime=1시간 30분;producer=(주)피엠씨프러덕션(PMC Production);state=공연중;showtime=월요일 ~ 금요일(17：00), 토요일(14：00,17：00), 일요일(14：00), HOL(14：00,17：00);openrun:1.0;seats=323;tel=02-739-8288;cafe:1.0;store:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-12-31,,capital
KOPIS 공연예술통합전산망 | 연극,연극,사내연애 보고서,2024-03-15 ~ 2026-09-30,만 12세 이상,"서울 종로구 대학로10길 12(동숭동) 지하1층 | 위도:37.5816149, 경도:127.0028075","전석 60,000원",연극 · 제나아트홀 (구. 룸씨어터) (제나아트홀 (구. 룸씨어터) ) · 러닝타임 1시간 40분,https://www.ticketlink.co.kr/product/48908,"genre=연극;venue=제나아트홀 (구. 룸씨어터) (제나아트홀 (구. 룸씨어터) );runtime=1시간 40분;cast=이궁아라, 차수영, 문서윤, 민하은, 정재희, 김단우, 나대현 등;producer=(주)딴, (주)딴;state=공연중;showtime=월요일 ~ 목요일(14：30,16：40), 금요일(14：30,16：40,19：00), 토요일(13：30,15：40,17：50,20：00), 일요일(14：30,16：40,19：00), HOL(11：20,13：30,15：40,17：50,20：00);openrun:1.0;daehakro:1.0;seats=204;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-09-30,,capital
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,난타 [명동],2021-12-02 ~ 2026-09-30,12개월 이상,"서울 중구 명동길 26 (명동2가) | 위도:37.5634096, 경도:126.98373689999994","VIP석 70,000원, S석 60,000원, A석 50,000원",뮤지컬 · 명동난타극장 (명동난타극장) · 러닝타임 1시간 30분,https://booking.naver.com/booking/12/bizes/139693,"genre=뮤지컬;venue=명동난타극장 (명동난타극장);runtime=1시간 30분;producer=(주)피엠씨프러덕션(PMC Production), (주)피엠씨프러덕션(PMC Production);state=공연중;showtime=월요일 ~ 금요일(17：00,20：00), 토요일(14：00,17：00,20：00), 일요일(14：00,17：00), HOL(14：00,17：00,20：00);openrun:1.0;seats=386;tel=02-739-8288;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-09-30,,capital
KOPIS 공연예술통합전산망 | 연극,연극,오백에 삼십 [JTN 아트홀],2024-02-24 ~ 2026-09-30,만 13세 이상,"서울 종로구 이화장길 26 (이화동) | 위도:37.5767066, 경도:127.00376210000002","전석 50,000원",연극 · JTN 아트홀(구. 대학로예술마당) (3관) · 러닝타임 1시간 40분,http://www.ticketlink.co.kr/product/44093,"genre=연극;venue=JTN 아트홀(구. 대학로예술마당) (3관);runtime=1시간 40분;cast=박상훈, 장건, 최승주, 박소예, 이지민, 주현희, 강태우 등;producer=(주)아트플러스씨어터;state=공연중;showtime=월요일(14：30), 화요일 ~ 목요일(14：30,17：00), 일요일(14：30,17：00), HOL(14：30,17：00), 토요일(12：00,13：30,14：30,16：00,17：00,18：30,19：10);openrun:1.0;daehakro:1.0;seats=854;tel=02-779-1595;cafe:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-09-30,,capital
KOPIS 공연예술통합전산망 | 연극,연극,사춘기메들리 [대학로],2024-02-01 ~ 2026-09-27,만 7세 이상,"서울 종로구 대학로8가길 30 (동숭동) | 위도:37.582294, 경도:127.0025606","전석 50,000원",연극 · 아라아트홀 (아라아트홀) · 러닝타임 1시간 30분,http://www.ticketlink.co.kr/product/48307,"genre=연극;venue=아라아트홀 (아라아트홀);runtime=1시간 30분;cast=김성준, 주우성, 정예은, 송윤서, 김수정, 이송하, 이동환 등;producer=(주)팀플레이예술기획, (주)팀플레이예술기획, 콘텐츠er;state=공연중;showtime=월요일(14：30,15：00), 화요일(14：30), 수요일(13：00,14：30,15：00), 목요일(15：00), 토요일(13：00,15：30,17：30,18：30), 일요일(13：00,14：00,17：00,17：30), HOL(11：00,13：00,14：00,15：30,17：30);openrun:1.0;daehakro:1.0;seats=0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-09-27,,capital
KOPIS 공연예술통합전산망 | 연극,연극,나의PS파트너 [대학로],2024-02-03 ~ 2026-09-30,만 18세 이상,"서울 종로구 대학로8가길 30 (동숭동) | 위도:37.582253, 경도:127.00254580000001","전석 65,000원",연극 · 마루아트홀 (마루아트홀) · 러닝타임 1시간 30분,http://www.ticketlink.co.kr/product/48147,"genre=연극;venue=마루아트홀 (마루아트홀);runtime=1시간 30분;cast=최대로, 주승진, 김준혜, 원소이, 김진화, 최시현, 유다 등;producer=(주)팀플레이예술기획, (주)팀플레이예술기획;state=공연중;showtime=월요일(16：00,17：00,18：00), 화요일(13：00,15：00,16：00,17：00,18：00,19：00,21：00), 토요일(14：00,16：00,18：00,20：00), 일요일(14：00,16：00,18：00,20：00), HOL(14：00,15：00,16：00,17：00,18：00), 수요일 ~ 금요일(16：00,17：00,18：00);openrun:1.0;daehakro:1.0;seats=170;tel=070-4618-5753;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-09-30,,capital
