source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,팥죽 할멈과 호랑이 [김포],2026-10-09 ~ 2026-10-31,전체 관람가,"경기 김포시 양촌읍 석모로 103 (석모리) | 위도:37.651561, 경도:126.6394602","전석 30,000원",뮤지컬 · 김포한강괜찮은홀 (김포한강괜찮은홀) · 러닝타임 50분,https://booking.naver.com/booking/12/bizes/748615,"genre=뮤지컬;venue=김포한강괜찮은홀 (김포한강괜찮은홀);runtime=50분;cast=안근후, 최설아, 오은진;producer=극단 천사의노래;state=공연예정;showtime=토요일(12：00,14：00), HOL(12：00,14：00);child_show:1.0;seats=110;tel=070-8886-2516;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),KT와 함께하는 예술의 전당 마음을 담은 클래식 (9월),2026-09-18 ~ 2026-09-18,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","일반석 30,000원, 3층석 15,000원",서양음악(클래식) · 예술의전당 [서울] (콘서트홀) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011394,"genre=서양음악(클래식);venue=예술의전당 [서울] (콘서트홀);runtime=2시간;cast=정병휘, 한경미, 문정재, 황호규, 김종국, 김용배 등;producer=예술의전당;state=공연예정;showtime=금요일(11：00);seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),장혜리 첼로 독주회,2026-09-20 ~ 2026-09-20,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","전석 20,000원","[PROGRAM] R. Schumann Fantasiestücke, Op. 73 I. Zart und mit Ausdruck II. Lebhaft, leicht III. Rasch und mit Feuer J. Brahms Violin Sonata No. 1 in D Major, Op. 78 (arranged for Cello and Piano) I. Vivace ma non troppo II. Adagio III. Allegro molto moderato F. Chopin Cello Sonata in g minor, Op. 65 …",http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011392,"genre=서양음악(클래식);venue=예술의전당 [서울] (리사이틀홀);runtime=1시간 30분;cast=장혜리, 박진우;producer=(주)마스트미디어;state=공연예정;showtime=일요일(20：00);seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),퀸 엘리자베스 콩쿠르 위너 콘서트: 에토레 파가노 무반주 첼로 리사이틀,2026-09-12 ~ 2026-09-12,만 7세 이상,"서울 강남구 강남대로 652(신사동) | 위도:37.5195101, 경도:127.019106","전석 35,000원","[공연소개] 2026년 세계 최고 권위 퀸 엘리자베스 콩쿠르 우승자, 에토레 파가노의 내한! 전설의 첼로 ＇고프릴러 카잘스＇와 함께하는 단 한번의 무대! 오는 9월 12일(토) 오후 4시, 첼리스트 에토레 파가노의 무반주 리사이틀이 거암아트홀에서 열린다. 바흐, 리게티 등의 작품으로 한국 관객들과 만나는 에토레 파가노는 2026년 퀸 엘리자베스 콩쿠르 첼로부문에서 우승을 차지하며 전세계인들의 주목을 받았다. 또한 이번 공연은 우승자에게 특별히 부상으로 주어진 마테오 고프릴러의 명기, 일명 ＇고프릴러 카잘스＇(1773년 제작)와 함께…",http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010796,genre=서양음악(클래식);venue=거암아트홀 (거암아트홀);runtime=1시간 20분;cast=에토레 파가노;producer=신사스퀘어;state=공연예정;showtime=토요일(16：00);visit_show:1.0;seats=144;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,"DAC Artist 본주 신작, 갱更",2026-09-02 ~ 2026-09-20,만 13세 이상,"서울 종로구 종로33길 15 (연지동) | 위도:37.571729, 경도:127.00118929999996","전석 40,000원",연극 · 두산아트센터 (Space111) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26001477,"genre=연극;venue=두산아트센터 (Space111);runtime=2시간;cast=강혜련, 공상아, 곽영현, 김은희, 이주협, 조하석;producer=두산아트센터((재)두산연강재단), 두산아트센터((재)두산연강재단), 생존자프로젝트;state=공연중;showtime=화요일 ~ 금요일(19：30), 토요일 ~ 일요일(15：00);seats=920;tel=02-708-5001;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),알바로 피에리 기타 리사이틀 [대구],2026-09-11 ~ 2026-09-11,만 7세 이상,"대구 수성구 범어천로 90 - 0 범어성당 | 위도:35.8560247, 경도:128.6233095","R석 70,000원, S석 50,000원",서양음악(클래식) · 대구범어대성당 (드망즈홀) · 러닝타임 1시간 20분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011440,"genre=서양음악(클래식);venue=대구범어대성당 (드망즈홀);runtime=1시간 20분;cast=알바로 피에리, 박규희;producer=(주)뮤직앤아트컴퍼니;state=공연중;showtime=금요일(19：30);visit_show:1.0;seats=410;tel=053-744-1391;parking:1.0;cafe:1.0;restaurant:1.0;barrier_free_parking:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"월드 오케스트라 페스티벌, 신창용 & 프랑스 메스 그랑테스트 국립 오케스트라",2026-09-18 ~ 2026-09-18,만 7세 이상,"대구 중구 태평로 141 (태평로2가) | 위도:35.8760471, 경도:128.59384449999993","R석 130,000원, S석 100,000원, A석 70,000원, B석 50,000원",서양음악(클래식) · 대구콘서트하우스 (그랜드홀 (대공연장) ) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011339,"genre=서양음악(클래식);venue=대구콘서트하우스 (그랜드홀 (대공연장) );runtime=1시간 40분;cast=다비드 라일란트, 신창용 등;producer=대구콘서트하우스;state=공연예정;showtime=금요일(19：30);visit_show:1.0;festival:1.0;seats=2192;tel=053-250-1400;parking:1.0;cafe:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;festival:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,베팅,2026-10-04 ~ 2026-10-05,만 14세 이상,"서울 성북구 삼선교로 14 (삼선동1가) | 위도:37.5875069, 경도:127.00735239999995","전석 15,000원",연극 · 극장 봄 (봄소극장) (극장 봄) · 러닝타임 1시간 5분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011102,"genre=연극;venue=극장 봄 (봄소극장) (극장 봄);runtime=1시간 5분;cast=한웅, 김태양, 조새명, 김예하, 재영;producer=프로젝트 거북이 감자, 프로젝트 거북이 감자;state=공연예정;showtime=월요일(14：00), 일요일(14：00,16：30);daehakro:1.0;seats=55;tel=070-4127-8318;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),손열음 피아노 리사이틀 [함안],2026-09-19 ~ 2026-09-19,만 7세 이상,"경남 함안군 가야읍 함안대로 619-1 | 위도:35.283282, 경도:128.4012381","전석 50,000원",서양음악(클래식) · 함안문화예술회관 (대공연장) · 러닝타임 1시간 30분,https://haman.lodev.kr/eventView.do?group_id=2002430,genre=서양음악(클래식);venue=함안문화예술회관 (대공연장);runtime=1시간 30분;cast=손열음;state=공연예정;showtime=토요일(17：00);seats=650;tel=055-580-3608;parking:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),금난새의 두시 데이트 [대구] (9월),2026-09-15 ~ 2026-09-15,만 7세 이상,"대구 달서구 공원순환로 201 (성당동) | 위도:35.8446585, 경도:128.55874089999998","전석 20,000원","[PROGRAM] 베토벤 - 교향곡 5번 c단조 Op.67 '운명' 1악장 (피아노 김시우) L.v.Beethoven - Symphony No.5 in C minor, Op.67 'Schicksal' 1st Mov. Allegro Con brio 로시니 - 오페라 &세비야의 이발사& 중 ‘험담은 산들바람처럼’ (베이스 장경욱) G.Rossini - ‘La calunnia’ from Opera 산촌 (이광석 시, 조두남 곡) (베이스 장경욱, 피아노 김시우) 베토벤 – 피아노 협주곡 제5번 ‘황제’ 1악장 (피아노 찰리) L.v.Be…",http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011347,"genre=서양음악(클래식);venue=대구문화예술회관 (팔공홀);runtime=1시간 10분;cast=금난새, 장경욱, 찰리 올브라이트, 김시우 등;producer=대구문화예술회관;state=공연예정;showtime=화요일(14：00);seats=2327;tel=053-606-6114;parking:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,이웃집 쌀통 [대구],2026-09-11 ~ 2026-09-12,만 13세 이상,"대구 달서구 공원순환로 201 (성당동) | 위도:35.8446585, 경도:128.55874089999998","전석 30,000원",연극 · 대구문화예술회관 (비슬홀) · 러닝타임 1시간 25분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011152,"genre=연극;venue=대구문화예술회관 (비슬홀);runtime=1시간 25분;cast=신숙희, 구진아, 박소현, 송은정, 신동우;producer=대구문화예술회관;state=공연중;showtime=금요일(14：00), 토요일(14：00);seats=2327;tel=053-606-6114;parking:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),프레디 켐프 피아노 리사이틀,2026-10-11 ~ 2026-10-11,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","R석 80,000원, S석 60,000원",서양음악(클래식) · 예술의전당 [서울] (IBK챔버홀) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011309,genre=서양음악(클래식);venue=예술의전당 [서울] (IBK챔버홀);runtime=2시간;cast=프레디 켐프;producer=(주)토마토클래식;state=공연예정;showtime=일요일(14：00);visit_show:1.0;seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,JT2DE: Welcome to My HOME,2026-09-19 ~ 2026-09-20,만 13세 이상,"서울 영등포구 버드나루로 30 (영등포동2가) | 위도:37.5215623, 경도:126.9124118","전석 121,000원",대중음악 · 명화라이브홀 (명화라이브홀) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011226,"genre=대중음악;venue=명화라이브홀 (명화라이브홀);runtime=2시간;producer=(주)본부엔터테인먼트;state=공연예정;showtime=토요일(18：00), 일요일(17：00);seats=962;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"월드오케스트라페스티벌, 선우예권 & 에스토니아 국립 오케스트라 [대구]",2026-09-19 ~ 2026-09-19,만 7세 이상,"대구 중구 태평로 141 (태평로2가) | 위도:35.8760471, 경도:128.59384449999993","R석 130,000원, S석 100,000원, A석 70,000원, B석 50,000원",서양음악(클래식) · 대구콘서트하우스 (그랜드홀 (대공연장) ) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011328,"genre=서양음악(클래식);venue=대구콘서트하우스 (그랜드홀 (대공연장) );runtime=1시간 40분;cast=올라리 엘츠, 선우예권 등;producer=대구콘서트하우스;state=공연예정;showtime=토요일(17：00);visit_show:1.0;festival:1.0;seats=2192;tel=053-250-1400;parking:1.0;cafe:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;festival:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,긴긴밤 [김해],2026-10-03 ~ 2026-10-04,만 7세 이상,"경남 김해시 율하2로 210 (율하동) | 위도:35.1718789, 경도:128.81382729999996","R석 70,000원, S석 60,000원",뮤지컬 · 김해서부문화센터 (하늬홀) · 러닝타임 1시간 40분,https://booking.naver.com/booking/12/bizes/1709193,"genre=뮤지컬;venue=김해서부문화센터 (하늬홀);runtime=1시간 40분;cast=홍우진, 강정우, 설가은, 임하윤, 도유현, 이규학;producer=(재)김해문화재단(김해서부문화센터), 라이브러리컴퍼니;state=공연예정;showtime=토요일 ~ 일요일(14：00,18：00);seats=691;tel=055-344-1824;parking:1.0;playroom:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,"멜로우TV: Run it up, 팀 나빠 [오산]",2026-10-03 ~ 2026-10-04,24개월 이상,"경기 오산시 경기동로 41 (오산동) | 위도:37.1597009, 경도:127.07653890000006","전석 70,000원",뮤지컬 · 오산문화예술회관 (대공연장) · 러닝타임 1시간 10분,https://booking.naver.com/booking/12/bizes/1708960,"genre=뮤지컬;venue=오산문화예술회관 (대공연장);runtime=1시간 10분;producer=(주)마당플레이웍스, 아리커뮤니케이션즈;state=공연예정;showtime=토요일(11：00,14：00,16：30), 일요일(11：00,14：00);child_show:1.0;seats=1007;tel=031-379-9900;parking:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),루돌프 부흐빈더 & 루체른 페스티벌 스트링스 [부산],2026-09-19 ~ 2026-09-19,만 7세 이상,"부산 부산진구 동평로 250 (연지동) | 위도:35.1693728, 경도:129.0542532","R석 180,000원, S석 140,000원, A석 100,000원, B석 60,000원, 학생석 10,000원",서양음악(클래식) · 부산콘서트홀 (콘서트홀) · 러닝타임 1시간 50분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011316,genre=서양음악(클래식);venue=부산콘서트홀 (콘서트홀);runtime=1시간 50분;cast=루돌프 부흐빈더 등;producer=클래식부산;state=공연예정;showtime=토요일(17：00);visit_show:1.0;seats=2411;tel=051-640-8888;parking:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,그날들 [광주],2026-10-10 ~ 2026-10-11,만 7세 이상,"전남광주 북구 북문대로 60 (운암동) | 위도:35.1777124, 경도:126.88170230000003","VIP석 160,000원, R석 140,000원, S석 110,000원, A석 80,000원",뮤지컬 · 전남광주통합특별시 예술의전당 (구. 광주예술의전당) (대극장) · 러닝타임 2시간 45분,https://booking.naver.com/booking/12/bizes/1708768,"genre=뮤지컬;venue=전남광주통합특별시 예술의전당 (구. 광주예술의전당) (대극장);runtime=2시간 45분;cast=엄기준, 류수영, 최진혁, 박규원, 윤시윤, 유선호, 이지수 등;producer=(주) 위즈덤엔터테인먼트, (주)공연마루, (주)케이티지니뮤직;state=공연예정;showtime=토요일(14：00,19：00), 일요일(14：00);seats=1981;tel=062-613-8333;parking:1.0;cafe:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,달콤한 위로 초코파이 [서울 성동],2026-09-18 ~ 2026-09-18,36개월 이상,"서울 성동구 뚝섬로1길 43 (성수동1가) | 위도:37.5443376, 경도:127.04692750000004","R석 55,000원, S석 33,000원",뮤지컬 · 성수아트홀(성수문화복지회관) (성수아트홀(성수문화복지회관)) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011320,"genre=뮤지컬;venue=성수아트홀(성수문화복지회관) (성수아트홀(성수문화복지회관));runtime=1시간 40분;cast=오요환, 최욱로, 임이랑, 공선민, 전태경, 송영욱, 방지원 등;producer=(사) 소리문화창작소 신, (사) 소리문화창작소 신;state=공연예정;showtime=금요일(19：30);child_show:1.0;seats=352;tel=02-2204-7571;parking:1.0;cafe:1.0;nursing_room:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,그날들 [인천],2026-10-03 ~ 2026-10-04,만 7세 이상,"인천 남동구 예술로 149 (구월동) | 위도:37.4477666, 경도:126.70008329999996","VIP석 160,000원, R석 140,000원, S석 110,000원, A석 80,000원",뮤지컬 · 인천문화예술회관 (대공연장) · 러닝타임 2시간 45분,https://booking.naver.com/booking/12/bizes/1708760,"genre=뮤지컬;venue=인천문화예술회관 (대공연장);runtime=2시간 45분;cast=엄기준, 류수영, 최진혁, 박규원, 윤시윤, 유선호, 이지수 등;producer=(주) 위즈덤엔터테인먼트, (주)창라이프, (주)케이티지니뮤직;state=공연예정;showtime=토요일(14：00,19：00), 일요일(14：00);seats=2236;tel=032-427-8401;parking:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
